text,positive,negative
Isplayer est mort! Pardon,0,1
Mal à la gorge douleur oreilles féerique yuck @ lit,0,1
Oh mon Dieu. Je dois avouer que je suis accro à la cosmétique.,0,1
Je me sens si mal pour toi !!! Je t'aime chérie et ça va bien !!!,0,1
J'espère que nous pouvons vous réparer au moins en Californie ...,0,1
"D'accord, c'était un fiasco total. Maintenant, je sais pourquoi le salon de clous coûte 25 $ à la pointe française de vos orteils! Je l'ai fait était un mal de tête et un gâchis.",0,1
"Je me sens malade, nous avons le sac pour auslan 2mz ..",0,1
Rentré au mauvais moment,0,1
- J'ai coulé le soleil en arrière.,0,1
Génial - maintenant le spam Twitter!,0,1
Arrêtez de vous montrer injuste!,0,1
Qu'est-ce que vous faites maintenant? Ta pauvre bouche,0,1
Jour de pluie à Victoria aujourd'hui après la semaine. Bonne journée 4 r designer pour nous amener à acheter des meubles. Ce que c'est drôle,0,1
"Je viens de regarder dans la nature, presque pleuré",0,1
Ch? Mong h? T gi? L? L? V? T? I? I?   banh ch n qu  r? I,0,1
La saison des taureaux. Comment saaaad,0,1
"Amis, je suis désolé, j'ai échoué à tous tes quiz, vous-connaissez-moi",0,1
"Ahh, vous avez besoin de quelqu'un pour imprimer et expédier vos impressions. Je ne sais rien pour ça, mais pourquoi ne pas les imprimer ...",0,1
Ok zzzz .... plus plus zzzz comme une lumière maintenant ...,0,1
Au dimanche. Froid et humide. Urgh révision.,0,1
"Lire les prédécesseurs de socrates le samedi soir. 23 ans, 5 000 ans",0,1
Way to go cynthia woods whatta. La manière 2 vissait quelques parcelles concelighting impressionnantes.,0,1
"J'ai vraiment besoin de vous dire quelque chose que je l'ai essayé plus de fois, mais je contacte les posteurs",0,1
oui. Twitter est ennuyeux aussi. J'aimerais que je sois passé avec billy ...,0,1
Vous allez tremper dans la ville de New York aujourd'hui ... des sommets dans les années 40 supérieures et des pluies pluvieuses et du vent ...,0,1
Pas d'humeur à étudier,0,1
Les mines aussi ... Je trouve qu'il est bien difficile de mettre en forme ...,0,1
"Étudie, étudie, étudie ... aime le son de la pluie!",0,1
"Aime hellotxt.com ... mais seulement quand ça marche. La plupart du temps, il ne",0,1
Un mec de famille suce ce soir,0,1
La synchronisation de mon ipod avec les dernières photos de la bub pour me marcher pour la semaine prochaine,0,1
Je veux vraiment des cuddles,0,1
ahhhhhh me manque vraiment,0,1
"Ps. Pour une raison étrange, j'ai peur de mourir de la grippe porcine",0,1
"Est derrière regarder wolverine, star trek et même les films pinoy.",0,1
"Quand je reviens à la maison du bar, je vais débroucher trois fille rhumba avant de me dépasser.",0,1
Booored au travail ...,0,1
"Eh bien, je n'étais pas réellement invité, mais j'étais conscient que cela se passait, alors j'ai dit à Sarah que je ne pouvais pas venir. Fx",0,1
"Malheureusement, le clip vidéo ne montre pas la finition,",0,1
Fonctionne avec des piles faibles ...,0,1
"Ouaip. J'ai environ 150 tirs à éditer aussi, dis à maman de vérifier le leader vedette d'aujourd'hui dans la section de la ville, j'ai 2 photos.",0,1
"J'ai besoin d'arrêter de fumer. Surtout quand j'ai mal à la gorge. Je ne pense pas pouvoir parler maintenant, ça fait tellement mal.",0,1
"Alors que tout ça va dormir, ça ne fonctionne pas pour moi ce soir: je suis super. Je ne suis pas comme ça, j'ai besoin de mes hubbs",0,1
"Bonjour, il n'y a pas de soleil, il est passé derrière un grand nuage sombre",0,1
A dû lâcher la voiture à un prix relatif anticipé un autre mauvais lundi!,0,1
Probablement! Nous pouvons simplement déplacer des sièges s'ils sont de la merde!,0,1
"Mon fils a été admis à la st. Luke's for bronchiolitis, épouse passe la nuit avec lui. Son niveau O2 était de 83%.",0,1
"Bonjour tout le monde! J'ai eu un autre week-end excitant mais épuisant! Beaucoup de danse et de broyage + alcool! Maintenant, je me sens misérable!",0,1
Chanceux que j'ai étudié depuis 4 heures maintenant,0,1
"Crn avec une fièvre de 39 c, c'est plus de 102 f",0,1
"Salut, ce n'est vraiment pas vrai",0,1
Un désolé pour les devoirs. Lanetea et moi faisions des vidéos toute la journée ... à peine terminé. C'est seulement vers 1 heure xd,0,1
Je me sens un peu isolé ... Je veux que quelqu'un se caresse avec,0,1
"Aujourd'hui, je suis comme tous les autres étudiants et étudier",0,1
"Qui travaille sur les voies ferrées lors d'un congé bancaire?!?! Il s'agit d'un voyage prolongé de 2 heures pour commencer, maintenant nous sommes ""détenus"" & Amp; Crier! À 3 heures!",0,1
"Suite à tiago leifeat twitter, mais il ne me remarque pas, et cela me fait pleurer !!! Hum ..... je suis tellement triste!",0,1
"Admet que, en plus de publier une mise à jour, je ne connais pas vraiment Twitter.",0,1
Ressemble à une dure nuit,0,1
Est en panne et a mal,0,1
Est éviscéré ma m.ac myth lipstick a éclaté après 1 utilisation,0,1
"Je viens d'entendre une chanson qui m'a rappelé de manger de la gelée, jouer aux cartes et bronzer sur le toit au laiton de tijuana. Le temps passe certainement",0,1
Ce week-end a sucé jusqu'ici,0,1
Si peu fait ce week-end,0,1
"& Lt; & lt; & lt; Est très rapide et cool! Désolé ok certaines parties manquent ... (tr.im comptes, listes de recherche, ...)",0,1
"Je sais ... je déteste la nourriture au micro-ondes, la larme",0,1
Je viens de courir et de sauter sur une chaise et frapper mon pouce sur le mur,0,1
"Ok oui, quelle blague!",0,1
& Quot; pourquoi la lune est-elle si solitaire? ... parce qu'elle avait l'habitant ... & quot; Je suis si seul,0,1
"Dans la douleur due à la nourriture italienne, nous avons vécu la nuit dernière ... mon entrée était saine, mais même l'huile d'olive rend mon pancreas en colère.",0,1
"Essayé cela. toujours rien. Vient de se refermer - même supprimé l'application et l'a téléchargé à nouveau, mais rien.",0,1
"Donc vous savez ce qui est mauvais? Lorsque vous savez que vous devez être à 8, alors vous allez au lit à 1. alors vous vous réveillez à 2h30 en réveil en pensant à 7.",0,1
Charlie brown a peur des chiens,0,1
"Je suis triste de voir ma mère aller ce matin. Ensuite, des auditions pour enfants!",0,1
Je suis tellement triste que nous avons tous été séparés la nuit dernière,0,1
"Finalement, j'ai une photo si fière que de petits poissons",0,1
Youtube est en panne ... je sens que quelque chose manque de ma possession,0,1
"J'ai eu des billets pour entrer, en fin de compte, c'était avant, mais vous m'avez vu ne pas croire que j'avais pleuré quand je vous ai rencontré! Merci pour vous! bisous bisous",0,1
La chasse au millésime était 50-50.did ne trouvait rien de génial,0,1
"Je viens de rentrer de Daynas dinner + movie, la quarantaine est horrible ... et terrifiante, je déteste les films effrayants",0,1
"Mec, je me suis presque tout simplement surpris. Les leçons apprises ne sortent jamais de la douche et pensent que l'électricité ne va pas détester sur votre âne.",0,1
je suis pauvre,0,1
Le seul endroit où gothere.sg ne peut pas trouver c'est où mon iPhone perdu 3g est,0,1
Btw electric ce lundi,0,1
Est absent vous aime tout!,0,1
"Va déjeuner puis à gmas in sonoma pour prendre ma voiture, je lui manque",0,1
Je veux bien me sentir bien. Ce n'est pas juste que je suis malade de me sentir malade.,0,1
J'ai mal à la tête,0,1
"Au moins, il pleut là où vous êtes. Ici c'est juste un nuage",0,1
"Harry Potter exposition à Chicago était hors de portée! Cependant, aucune photo n'est autorisée.",0,1
A abandonné Twitter depuis quelques jours doit être sérieux pour la vie pour les 2 prochaines semaines de tourbillon,0,1
"~ Bosse ~ grrrr darn the early starts! Je n'aime pas me lever avant le soleil, il fait froid",0,1
Travaillant ce soir. J'espère que je serai outa ici à 4 heures du matin ... plus probablement plus près de 6,0,1
Je travaille dans la gestion du développement de logiciels. Pas de jeux de console unfo,0,1
Heyy heyy regarde ma fille et jette mes yeux sur lol x,0,1
"J'étais censé faire des ongles en ce moment ... mais oui pour moi, je travaille plus longtemps samedi maintenant, bien, ça m'empêche de le dépenser.",0,1
"Malade malade, j'ai été au lit trop longtemps",0,1
Une femme qui se marie à l'âge de 107 ans? C'est dingue. Dommage qu'elle ne puisse pas avoir d'enfants.,0,1
Regarder les garçons jouer au golf .... sur le point de rentrer chez eux et regarder le bureau et rire moi-même pour dormir,0,1
"Sachant bien, le pais triste qu'elle parle probablement de maquillage ... jen utilisez-vous un mac aussi?",0,1
"Effrayé, rester dans une maison effrayante avec des chiens yappy.",0,1
Erm. Il y a quelque chose à propos de toi Babayy. Tweeters gnite. J'ai une classe à l'a.m.,0,1
"Mon patient préféré est mort aujourd'hui, quel détracteur",0,1
"Parce que je sais, je ne suis pas un superman",0,1
"Et l'acte est terminé. J'aime la coupe et la couleur, mais je n'aime pas la façon dont elle l'a stylée. Et je ne peux pas le shampooing encore à cause de la couleur.",0,1
"Je n'ai aucune chance de survivre, mon temps, quelqu'un nous a fixé le délai de cours ...",0,1
"Ne peut pas dormir ce soir (ce matin). Je ne sais pas ce que c'est, mais je suis juste éveillé",0,1
A des plans différents pour l'été ... seulement la première semaine d'août en Egypte,0,1
"Haha, le même. Il n'y a rien de bon à la télé",0,1
Les vendeurs et les fanatiques sont la chute de Twitter,0,1
"Je veux savoir pourquoi mon iphone a éclaté toute la nuit, ce qui signifie que personne ne s'est mis à subir de tests.",0,1
"Hmmm, la petite est bien, la grande soeur a un de ces jours hormonaux",0,1
"Bonne chance à votre tour. Jouez votre bonheur, ne pouvez pas attendre 4 la prochaine fois que vous souhaitez que vous vous amusez à faire de la tournée! Donc j'allais",0,1
Mais beaucoup plus cher.,0,1
Uhh ... arrêtez-vous avec les hélicoptères?,0,1
Avait désespérément besoin d'un nouveau téléphone. . . Des recommandations?,0,1
"Je suis légèrement ennuyé. Je ne veux pas que les frères jonas quittent l'Europe encore, restez!",0,1
Les sirènes de tempête m'ont réveillé après mon coucher la nuit dernière,0,1
C'est vraiment pas une mauvaise idée! Je ferais de même si j'avais un ordinateur portable Mac,0,1
"Vous pouvez être le capitaine, je vais dessiner le graphique, naviguer dans le destin, plus près du cœur ... 2 ans à ce jour, tu me manques ton oncle louie",0,1
Heure de la journée! Ce jour sera tellement long et occupé,0,1
"Wow ... j'ai pensé qu'à 11 heures du matin, un dimanche au moins une salle d'étude serait ouverte dans le lien, mais non. Pas même l'un des stands!",0,1
Ah examen d'anglais demain! Oh cher! Ne pas attendre avec impatience,0,1
"Il était assis dans la voiture de Taylors, et maintenant il ne lui avait pas été envoyé.",0,1
Ce ne sont pas des gens trop hauts / conservateurs. Heureux 4/20. J'aurais voulu ...,0,1
Plus de neige je veux un beau temps ensoleillé,0,1
Hmm. parfois. Dépend de ce sujet dans chem. Mais la chimie relève de la science. Je déteste la science. Je suis affreux,0,1
Attire les vampires lesbiens et n'est pas trop content.,0,1
Ne peut pas dormir sur ce bus stupide,0,1
Nettoyez-moi!,0,1
travail. Miss Monster manquant.,0,1
"Je t'ai plus tard compris que j'avais mal écrit ton nom. Moment blond. Duh! Désolé, sean",0,1
Non pas encore ~ ​​kamy ~,0,1
"J'adore la limonade au thé de la passion !!! Je crains que depuis le début du printemps, mais malheureusement, les starbucks britanniques ne les vendent pas.",0,1
Vient de rompre avec da bf,0,1
"non! J'ai dit des blagues! Les blagues corrigent tout ... ""bébé revenez ... vous pouvez m'en vouloir. (8) """,0,1
N'a pas réalisé que les tacos de l'ohana à honokawai ont ouvert leur wagon à 18h. Est allé là-bas à midi et a dû se contenter d'un autre joint mexicain.,0,1
"Mec, je suis tellement triste maintenant. Puis-je avoir quelques heures de mixage en direct?",0,1
"Je ne me sens pas bien ce matin. Et non, je ne suis pas la gueule de corne, lol. Il faut plus de deux verres de vin pour cela.",0,1
"À gian. Jeudi je suis venu demain, j'aimerais qu'ils reprennent le dimanche ...",0,1
Pire mal de tête jamais. Au moyen de la caféine.,0,1
Tu n'as pas envie de 2 ans en attendant ça !! Maldite grippe !! Ne nous oubliez pas! Bonne chance avec la tournée latino-américaine. Appelez-vous!,0,1
"Re: ""cesse de me jumeler et quot; - oh, alors tu leur réponds? Ou est-ce pour des personnes spéciales. Je me sens négligé. Lol",0,1
Travaillé dans une minute,0,1
Est irritable. Ce froid va mieux aujourd'hui.,0,1
"Premier samedi dans un moment où je me suis réveillé. Maintenant, je ne sais pas quoi faire avec moi-même. je m'ennuie",0,1
Tout le monde me déteste tellement,0,1
"Attends là, stephen hawking.",0,1
"Putain, c'est un peu de temps qui vous donne quelque chose à espérer, je suppose!",0,1
"J'étais bien jusqu'à ce que je devais parler à l'infirmière, maintenant elle m'a fait douter de mes décisions. Se sentir totalement et complètement dégonflé",0,1
"Maintenant, je me souviens pourquoi j'ai quitté ga: no del taco",0,1
Je ne suis vraiment pas impatient de retourner à l'école,0,1
N'a pas commencé à faire du jogging aujourd'hui,0,1
Les podcasts sont une invention brillante! J'ai oublié d'enregistrer l'omnibus des archers pour ma maman. Oops!,0,1
Je vais le transmettre à vous - je sentirais un faux vu car je ne courirai plus oui bonne idée du blogueur de jogger,0,1
Ma maison est si loin.,0,1
"C'est entre ces deux bébés: ... à moins que je trouve quelque chose de moins cher baise ma vie, je veux juste ...",0,1
A obtenu Iron Man sur blu ray mais ça ne fonctionne pas sur mon lecteur de DVD,0,1
retour au travail,0,1
"Est allé voir le loyer avec cris et lyn ... bonne chose que nous étions en retard, je suis tombé lol gratté mon genou, il est tout bon cependant",0,1
Vraiment ne veut pas travailler quand c'est une belle journée à l'extérieur,0,1
Je manque quand vous pourriez discuter avec des gens sans que quelqu'un essaye de vous vendre quelque chose,0,1
Je suis ici tryna aller au lit mais je ne peux pas être tellement énervé!,0,1
c'est terrible. Je ne pense pas que le mien soit comme ça. Je pense que le mien est plus axé sur la digestion.,0,1
Je me cache la main au travail,0,1
Temps de paquet de glace,0,1
Je vais dormir,0,1
Depuis 3:00. Va être une journée très longue.,0,1
Un problème aggravé par le fait qu'il n'y a pas de café - semble être le lundi 2.0,0,1
"Les publicités ne sont pas encore apparues, l'équipe d'adsense de Google a déclaré qu'elle pouvait tarder 48 heures à",0,1
